fitness,archivo
243.0,BCL1
243.0,BCL1
243.0,BCL1
241.0,BCL1
244.0,BCL1
243.0,BCL1
244.0,BCL1
244.0,BCL1
242.0,BCL1
241.0,BCL1
243.0,BCL1
244.0,BCL1
243.0,BCL1
240.0,BCL1
246.0,QL1
243.0,QL1
247.0,QL1
244.0,QL1
244.0,QL1
245.0,QL1
246.0,QL1
247.0,QL1
245.0,QL1
246.0,QL1
246.0,QL1
245.0,QL1
244.0,QL2
244.0,QL2
243.0,QL2
247.0,QL2
245.0,QL2
245.0,QL2
245.0,QL2
246.0,QL2
245.0,QL2
246.0,QL2
246.0,QL2
246.0,QL2
246.0,QL2
244.0,QL3
242.0,QL3
246.0,QL3
246.0,QL3
245.0,QL3
245.0,QL3
246.0,QL3
246.0,QL3
247.0,QL3
245.0,QL3
243.0,QL4
245.0,QL4
245.0,QL4
246.0,QL4
246.0,QL4
246.0,QL4
246.0,QL4
244.0,QL4
244.0,QL4
245.0,QL4
247.0,QL4
245.0,QL5
245.0,QL5
247.0,QL5
243.0,QL5
242.0,QL5
244.0,QL5
245.0,QL5
246.0,QL5
244.0,QL5
244.0,QL5
246.0,QL5
